hostelid,name,type,address1,address2,tel,homepage,checktime,petinfo,placeinfo,rating,review,theme,themenum,firstimage,latitude,longitude
1441,다와풀빌라 애견펜션,펜션,제주 서귀포시 안덕면 소기왓로 81-4,창천리 705-7,070-4364-9476,http://www.jejudawa.kr/,입실 16:00 퇴실 11:00,,,4.42,281,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221128_33%2F1669626526280oeiPQ_JPEG%2F1.jpg,33.2422288606787,126.368211628937
1442,디오션펜션,펜션,제주 제주시 애월읍 애조로 462,광령리 1726-2,0507-1414-2441,https://blog.naver.com/loveflower1004,입실 16:00 퇴실 11:00,,,4.74,624,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161117_250%2F14793946189576SjUW_JPEG%2F177067638678082_0.jpeg,33.47205210841,126.432361262963
1443,이야기별방펜션,펜션,제주 제주시 구좌읍 해맞이해안로 2040 이야기별방펜션,종달리 1407,0507-1321-2585,http://byeolbang.kr,입실 16:00 퇴실 11:00,,,4.85,425,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220412_39%2F1649745645887AUlAt_JPEG%2F1.jpg,33.5098824154948,126.901369254339
1444,천년비자,펜션,제주 제주시 구좌읍 비자림로 2330,평대리 2876-11,0507-1351-2046,https://bijarimpension.modoo.at/?link=88out4lm,입실 15:00 퇴실 10:00,,,0.0,55,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190715_108%2F1563135624618xbOV0_JPEG%2F8b7f4TM85R2oLmzg0RRW2T0k.jpeg.jpg,33.5001042542092,126.815142502963
1445,제주아이,펜션,제주 제주시 한경면 용당1길 24,용수리 1463-2,0507-1331-7109,미제공,미제공,,,4.94,80,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201231_287%2F1609400037000uCuzr_JPEG%2FKHJ00854.jpg,33.334463438126,126.178555877379
1446,제주만석이펜션,펜션,제주 제주시 한림읍 한림로 209 제주만석이펜션,금능리 1266-1,0507-1359-1088,https://www.instagram.com/jeju_manseok_2,입실 16:00 퇴실 11:00,,,4.69,189,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220508_247%2F1651972698947U6HYU_JPEG%2F20220503_113434.jpg,33.3866900226297,126.230203404552
1447,라운지하우스 제주다,펜션,제주 서귀포시 안덕면 사계남로50번길 60 라운지하우스 제주다,사계리 3537-1,064-792-5670,https://www.instagram.com/jeju_da/,입실 17:00 퇴실 11:00,,,4.57,154,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200626_244%2F15931553507103PxgJ_JPEG%2FWWGbfvtidXwayzMAFmaFFlKc.jpg,33.2231842500456,126.29269767239
1448,아란치아 펜션,펜션,제주 서귀포시 염돈로 65 아란치아,강정동 1960-20,0507-1430-1039,https://arancia.co.kr,입실 16:00 퇴실 10:00,,,0.0,71,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221201_35%2F1669871911597SynlT_JPEG%2FKakaoTalk_20221127_124619196_13.jpg,33.2545957552082,126.491940496355
1449,메종드우도,펜션,제주 제주시 우도면 우도해안길 816,연평리 1290-2,0507-1409-8409,http://udowhitehouse.com/,입실 15:00 퇴실 10:30,,,4.64,242,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171023_172%2F1508740872535R9xzJ_JPEG%2FUkQa7bBXfGBrJ_Vcv8V8cuf9.jpg,33.5130152125778,126.957599206523
1450,하늘이펜션,펜션,제주 제주시 우도면 우도해안길 216-2,연평리 2587,010-2691-0235,http://udosky.com/,입실 14:00 퇴실 10:30,,,4.64,638,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160401_202%2F1459501493978TFWzA_JPEG%2F_2.jpg,33.4995365191947,126.944595551933
1451,다우래펜션,펜션,제주 서귀포시 안덕면 대평감산로 276,감산리 563,010-6606-8756,http://dawoole.com,미제공,,,4.7,264,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181206_200%2F1544082551641h77Px_JPEG%2Fe4f4d9664e8a4a0f8416d4e806b8d59e.jpg,33.2529952504587,126.357891412079
1452,레몬밤 스테이,펜션,제주 서귀포시 성산읍 난고로34번길 61,고성리 1673-1,0507-1466-3134,미제공,입실 16:00 퇴실 11:00,,,4.86,196,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210714_103%2F1626256024202g8ScE_JPEG%2FDSC09681.jpg,33.4396358039445,126.907301777102
1453,아모르하우스 오션뷰펜션,펜션,제주 제주시 구좌읍 해맞이해안로 2060-18 아모르하우스,종달리 1380,010-4829-3729,http://amorhouse.co.kr/,입실 15:00 퇴실 11:00,,,4.23,186,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221023_204%2F1666524774182WzOVF_JPEG%2FKakaoTalk_20221022_174607545.jpg,33.5085500168371,126.902037945866
1454,산방산애펜션,펜션,제주 서귀포시 안덕면 사계로114번길 53-19,사계리 516-1,064-794-0040,http://www.sbslove.com/,입실 15:00 퇴실 11:00,,,4.58,338,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160317_6%2F1458181982139rq7S7_JPEG%2F____1.jpg,33.2434023570472,126.303628181821
1455,제주하다 펜션,펜션,제주 서귀포시 표선면 표선백사로60번길 74,표선리 1160-3,010-8882-6888,https://blog.naver.com/jejuhada_love,입실 16:00 퇴실 11:00,,,4.89,135,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230619_35%2F1687156690343FOh1Q_PNG%2F%25C1%25A6%25C1%25D6%25C7%25CF%25B4%25D92-01.png,33.316411117617,126.837744407361
1456,제주아비앙또,펜션,제주 서귀포시 성산읍 병문로 130,오조리 1611-2,010-8745-1611,http://www.제주아비앙또.com,입실 16:00 퇴실 11:00,,,4.63,1554,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180602_137%2F1527940361518KrHTi_JPEG%2F1.jpg,33.4578465598445,126.900339231775
1457,바다다펜션,펜션,제주 제주시 구좌읍 문주란로 132,하도리 365-2,0507-1441-2557,https://www.instagram.com/badadajeju,입실 16:00 퇴실 11:00,,,0.0,205,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230208_198%2F1675843334169xkaiq_JPEG%2FIMG_1236.jpeg,33.5217162979368,126.895327905933
1458,마로펜션,펜션,제주 제주시 한림읍 한림로 414-2,협재리 1579,064-796-5608,https://blog.naver.com/mcabs,미제공,,,4.67,181,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160314_43%2F1457920048720YJxgn_JPEG%2F__1.jpg,33.3984071395615,126.24634316047
1459,하니크라운 호텔,펜션,제주 제주시 삼성로 10,이도1동 1315,010-2653-0324,http://honeycrown.kr/,미제공,,,0.0,8,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220829_155%2F16617652918718G4ig_JPEG%2F0.jpg,33.5050017847861,126.527757350656
1460,북촌플레이스,펜션,제주 제주시 조천읍 일주동로 1435,북촌리 1602-1,0507-1304-1782,https://blog.naver.com/bookchonplace,입실 16:00 퇴실 11:00,,,4.75,1225,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200409_72%2F1586416616904cYGFp_JPEG%2FIMG_7532.jpg,33.5456313681191,126.688101850063
1461,보롬코지펜션,펜션,제주 제주시 구좌읍 해맞이해안로 402 보롬코지펜션,월정리 670-5,064-782-6878,http://boromcozy.modoo.at,입실 16:00 퇴실 11:00,,,4.78,184,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201230_292%2F1609323868942bC1BT_PNG%2Ff4adjo1Q_qEYA6gNgGE_K89H.png,33.5593554953424,126.792664708999
1462,머라이,펜션,제주 제주시 조천읍 함덕29길 17,함덕리 273-54,010-8723-1935,http://meraeps.com,입실 16:00 퇴실 11:00,,,4.86,170,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221208_274%2F1670480924656BWgqU_JPEG%2F141DA251-B0F1-4F49-ACA7-56DDC9A730FA.jpeg,33.5416324788501,126.675072305901
1463,쥬디스펜션,펜션,제주 제주시 현사안길 40,이호일동 1709,0507-1398-4551,http://jejujudith.com/,입실 16:00 퇴실 11:00,,,4.53,240,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210512_165%2F1620788108428ERDMv_JPEG%2FTDlMCVlfKCHPvqRjQIxI0rey.jpg,33.4965383088873,126.450792576877
1464,제주 관음사가는길 펜션,펜션,제주 제주시 산록북로 819,아라일동 385-25,064-724-9931,https://관음사가는길.kr/,미제공,,,0.0,64,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230210_134%2F1675999956856ha6UA_JPEG%2F%25B0%25FC%25C0%25BD%25BB%25E7_%25C3%25DF%25B0%25A1_1.jpg,33.4375020571311,126.554214403824
1465,캠프해리,펜션,제주 제주시 구좌읍 세송로 623-1,세화리 3518-5,010-5418-4994,http://campharry.modoo.at,입실 16:00 퇴실 11:00,,,4.81,506,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190716_203%2F15632409148851Ufnz_JPEG%2FIYXCF2WGn117RYni0MOjSQA4.jpg,33.4814552273527,126.81431072542
1466,빌라비 하우스 펜션,펜션,제주 서귀포시 색달로64번길 51,색달동 2290-2,010-3185-6896,https://www.instagram.com/villab.haus/,입실 16:00 퇴실 11:00,,,4.88,221,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_145%2F1590321399900mcVMm_JPEG%2F3CIhrjZ6xMZfw2hPGaeeM81Q.jpg,33.2597116528763,126.413975415924
1467,바다스케치펜션,펜션,제주 서귀포시 안덕면 사계남로216번길 52,사계리 150,0507-1338-0030,미제공,입실 16:00 퇴실 11:00,,,4.64,546,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180310_198%2F152065788587046lu8_JPEG%2FyQV3YhE6RvLoqVTy3uc8EXCq.jpg,33.234995525385,126.309907531831
1468,주스홈 JU'S HOME,펜션,제주 제주시 벌랑1길 37-12,삼양삼동 2645,0507-1434-1189,http://instagram.com/jeju_jushome,미제공,,,0.0,37,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220620_117%2F1655653564867yVA3s_JPEG%2F20220608_192609.jpg,33.5258556625635,126.573954191408
1469,제주올레로,펜션,제주 제주시 일주서로 7335-1,외도이동 343,0507-1315-6001,https://blog.naver.com/jejuollero,입실 15:00 퇴실 11:00,,,4.89,1309,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230328_198%2F1679968917653F1lUj_JPEG%2Fallshotphoto-OL--3_1242x1242.jpg,33.4934437714804,126.430594920986
1470,월정가옥,펜션,제주 제주시 구좌읍 월정중길 39 월정가옥,월정리 719,010-3370-3901,http://hotelwoljeong.modoo.at,입실 16:00 퇴실 10:00,,,4.85,285,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200703_228%2F1593762449273pJipp_JPEG%2FCgXuTrhr5oReoytPZ0lT2Sb_.jpg,33.5585717747872,126.792631582701
1471,금호제주리조트,"콘도,리조트",제주 서귀포시 남원읍 태위로 522-12 금호제주리조트,남원리 2390,064-766-8000,https://www.instagram.com/kumho_resort/,체크인 14:00 체크아웃 11:00,,,4.23,5434,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220817_105%2F1660699569237wNjWi_PNG%2F%25C1%25A6%25C1%25D6_%25BE%25C6%25C4%25ED%25BE%25C6%25B3%25AA_%25281%2529.png,33.2729566070475,126.701634089442
1472,더 시에나 리조트,"콘도,리조트",제주 서귀포시 용흥로66번길 158-8,강정동 3703-3,064-735-7100,https://thesiena.co.kr/content/resort,체크인 15:00 체크아웃 11:00,,,0.0,503,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230822_223%2F1692691019677yOYtC_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25B8%25DE%25C0%25CE%25BB%25E7%25C1%25F81.jpg,33.2645643652166,126.484072951252
1473,한림리조트,"콘도,리조트",제주 제주시 한림읍 일주서로 5083-5,협재리 1193,064-796-8231,http://www.hallimresort.com,체크인 15:00 체크아웃 11:00,,,0.0,736,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220922_26%2F1663820919917VkAjK_JPEG%2F%25A1%25DADSC07981.jpg,33.389558032687,126.249629322922
1474,한화리조트 제주,"콘도,리조트",제주 제주시 명림로 575-107,회천동 3-16,064-725-9000,http://www.hanwharesort.co.kr/,체크인 15:00 체크아웃 11:00,,,4.22,5254,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_240%2F1441005206473sENwe_JPEG%2FSUBMIT_1411451102604_11613289.jpg,33.4484954521746,126.63821259298
1475,한화호텔앤드리조트,"콘도,리조트",제주 제주시 명림로 575-107,회천동 3-16,미제공,미제공,미제공,,,4.44,612,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA5MTZfMTEg%2FMDAxNjk0ODIxMjY1Njkz.VkLHeKoXOSEfmbIu05t6LTCfcZEnIOjadhulBHgaS44g.13ZXMiymkGRSt3mGPcWrhMhV_UW3APxAauGFycngRFog.JPEG%2F20230829_075636.jpg,33.4484954521746,126.63821259298
1476,에코그린리조트,"콘도,리조트",제주 제주시 한림읍 귀덕6길 94,귀덕리 1502,064-796-8333,https://ecogreenresort.com/,체크인 15:00 체크아웃 11:00,,,4.34,1539,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191007_197%2F1570451080009pNgEl_JPEG%2FDSC02054.jpg,33.4357013827435,126.291566124342
1477,취다선 리조트,"콘도,리조트",제주 서귀포시 성산읍 해맞이해안로 2688,오조리 398-10,0507-1386-1600,http://www.chuidasun.com,미제공,,,4.79,2761,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220721_79%2F1658374005142smON3_JPEG%2F1578386500885-6.jpg,33.4718400238116,126.912709197648
1478,오션스타,"콘도,리조트",제주 서귀포시 성산읍 섭지코지로 169 제주오션스타 콘도미니엄,고성리 105,064-783-1888,https://blog.naver.com/hutop,체크인 15:00 체크아웃 11:00,,,4.4,225,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20191202_20%2F1575297605027IgiTn_JPEG%2Fupload_7e86f63cc424c3eaabf725f7dcc5e954.jpg,33.432143837634,126.428272245085
1479,서귀포 월드컵 리조트,"콘도,리조트",제주 서귀포시 월드컵로45번길 40,법환동 978,0507-1377-3015,http://www.worldcupresort.kr/,체크인 16:00 체크아웃 11:00,,,4.4,682,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230721_103%2F1689923904456AWwML_JPEG%2F%25B8%25DE%25C0%25CE.jpg,33.2444787259226,126.511047267623
1480,MJ리조트,"콘도,리조트",제주 제주시 구좌읍 해맞이해안로 1651,하도리 1810,064-783-2232,http://www.mjresort.co.kr,체크인 15:00 체크아웃 11:00,,,4.64,633,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210201_261%2F1612159164559PYDCG_JPEG%2F20190530_%25283%2529-re.jpg,33.5289560892684,126.879587309367
1481,담앤루리조트,"콘도,리조트",제주 서귀포시 이어도로343번길 63 담앤루리조트,대포동 1181,064-739-6612,http://www.damnroo.com/,체크인 15:00 체크아웃 11:00,,,4.32,626,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221210_44%2F1670633120585qD7MI_JPEG%2F1.jpg,33.2458517188381,126.451468214504
1482,제주리조트,"콘도,리조트",제주 제주시 애월읍 가문동상4길 11,하귀2리 2869-10,0507-1313-5533,https://jejurest.modoo.at/,체크인 15:00 체크아웃 11:00,,,4.53,465,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190307_115%2F1551931701643ejHRc_JPEG%2FVa4Nv8ey4NOEa3VAn6TotzY0.jpg,33.4830279111991,126.393058800229
1483,아모렉스리조트,"콘도,리조트",제주 제주시 서해안로 216,도두일동 1742,064-711-0125,http://www.amoureux.kr/,체크인 15:00 체크아웃 11:00,,,4.08,659,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190515_177%2F15578822690478YBxL_JPEG%2Fphoto_1557823951.jpg,33.5074884098159,126.470244885172
1484,오투힐리조트,"콘도,리조트",제주 제주시 구좌읍 해맞이해안로 1590-6,하도리 2999-1,0507-1407-1054,http://o2heal.kr/,체크인 16:00 체크아웃 11:00,,,0.0,887,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230912_109%2F1694494907456lW8q1_PNG%2FKakaoTalk_20230908_111247717_11.png,33.5281138118188,126.873699954745
1485,클럽이에스 제주리조트,"콘도,리조트",제주 서귀포시 1100로 501,하원동 1885,064-739-3328,http://www.clubes.co.kr/,미제공,,,4.36,550,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200519_39%2F1589858045913RBmlS_JPEG%2Ftemp_1501136878488.-1723638217.jpeg,33.2894348826843,126.455989629731
1486,카이리조트,"콘도,리조트",제주 제주시 한림읍 협재2길 10,협재리 2021-1,064-796-2428,http://jejukai.com/,체크인 15:00 체크아웃 11:00,,,4.52,874,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230610_288%2F1686368778743fy9oC_JPEG%2F01.jpg,33.3920643351885,126.241394732885
1487,오션스퀘어 리조트,"콘도,리조트",제주 서귀포시 성산읍 환해장성로 667,온평리 648-2,064-717-7300,http://www.oceansquare.co.kr,체크인 15:00 체크아웃 11:00,,,4.44,487,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190510_175%2F1557453228829EOIQo_JPEG%2FDJI_0104_2.jpg,33.4132137858,126.908979479054
1488,흰수염고래리조트,"콘도,리조트",제주 제주시 애월읍 일주서로 6818,구엄리 941,0507-1442-5553,http://jejubluewhale.com/,체크인 15:00 체크아웃 11:00,,,4.42,426,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160930_210%2F1475202642391Ln3cz_JPEG%2F176880516052087_0.jpeg,33.4749982053973,126.380252902643
1489,더세리리조트,"콘도,리조트",제주 서귀포시 법환상로2번길 97-17,법환동 877-3,0507-1349-9967,http://seriworld.co.kr/index.php?mid=KR01,체크인 16:00 체크아웃 12:00,,,4.38,289,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200917_212%2F1600336057359mOGAb_JPEG%2FzEhio8AIw7TNSQC91OqHXTOn.jpg,33.2470700710303,126.51202818993
1490,제주아이브리조트,3성급,제주 서귀포시 산록남로 1966-34 아이브리조트,영남동 224,064-739-8899,http://www.jejuive.com/,체크인 15:00 체크아웃 11:00,,,0.0,825,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180812_248%2F1534059456267cAjct_JPEG%2Fdr2Nb5ja35F44WwzI7XsOS4D.jpg,33.28840976042,126.49687617122
